Title,Document Name,Ark Identifier,July,August,September,Total
"Carpenter (Stephanie M.) Student Folklore Fieldwork Project",orflr_2003_021.xml,80444/xv30651,0,0,0,0
"Posavatz (Alana) Student Folklore Fieldwork Project",orflr_2006_050.xml,80444/xv42703,0,0,0,0
"Nelson (Howard) Student Folklore Fieldwork Project",orflr_1972_171.xml,80444/xv46343,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1971_347.xml,80444/xv93264,0,0,0,0
"Dyal (James G.) Student Folklore Fieldwork Project",orflr_1973_036.xml,80444/xv56256,0,0,0,0
"Vincent (Wayne) Student Folklore Fieldwork Project",orflr_1986_024.xml,80444/xv28518,0,0,0,0
"Cliff (Janet M.) Student Folklore Fieldwork Project",orflr_1984_007.xml,80444/xv98800,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_221.xml,80444/xv76037,0,0,0,0
"Hancock (Robert) Student Folklore Fieldwork Project",orflr_1972_035.xml,80444/xv14111,0,0,0,0
"Nelson (Robert) Student Folklore Fieldwork Project",orflr_1973_072.xml,80444/xv22378,0,0,0,0
"Smith (Jennifer) Student Folklore Fieldwork Project",orflr_2006_011.xml,80444/xv67825,0,0,0,0
"Smith (Karin) Student Folklore Fieldwork Project",orflr_1974_089.xml,80444/xv11688,0,0,0,0
"Dean (Tom) Student Folklore Fieldwork Project",orflr_1985_000.xml,80444/xv34646,0,0,0,0
"Glantz (Chelsea) Student Folklore Fieldwork Project",orflr_2008_194.xml,80444/xv59893,0,0,0,0
"Baker (Kenneth D.) Student Folklore Fieldwork Project",orflr_1972_018.xml,80444/xv89413,0,0,0,0
"Sterton (Gary) Student Folklore Fieldwork Project",orflr_1975_050.xml,80444/xv98995,0,0,0,0
"Blake (Joe) Student Folklore Fieldwork Project",orflr_2006_055.xml,80444/xv06478,0,0,0,0
"Yamashiro (Carla) Student Folklore Fieldwork Project",orflr_1987_049.xml,80444/xv24105,0,0,0,0
"Hart (Allan) Student Folklore Fieldwork Project",orflr_1972_062.xml,80444/xv17462,0,0,0,0
"Delaval (Renee) Student Folklore Fieldwork Project",orflr_2008_166.xml,80444/xv22476,0,0,0,0
"LaMonte (Robin) Student Folklore Fieldwork Project",orflr_1972_126.xml,80444/xv37097,0,0,0,0
"Medland (Linda) Student Folklore Fieldwork Project",orflr_1972_132.xml,80444/xv54003,0,0,0,0
"Clason (Leslie D.) Student Folklore Fieldwork Project",orflr_1984_043.xml,80444/xv55465,0,0,0,0
"Huffman (Tom) Student Folklore Fieldwork Project",orflr_1984_059.xml,80444/xv92376,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1971_398.xml,80444/xv21423,0,0,0,0
"Wayne (Vincent) Student Folklore Fieldwork Project",orflr_1990_026.xml,80444/xv65942,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_365.xml,80444/xv45965,0,0,0,0
"Winner (Elizabeth Rose) Student Folklore Fieldwork Project",orflr_2008_193.xml,80444/xv43847,0,0,0,0
"Milgram (Miriam) Student Folklore Fieldwork Project",orflr_1987_055.xml,80444/xv00122,0,0,0,0
"Nagle (David) Student Folklore Fieldwork Project",orflr_1989_024.xml,80444/xv81954,0,0,0,0
"Noel (Jim) Student Folklore Fieldwork Project",orflr_1977_046.xml,80444/xv06137,0,0,0,0
"Dallas (Karen) Student Folklore Fieldwork Project",orflr_1974_319.xml,80444/xv86077,0,0,0,0
"Briot (Chrisanne) Student Folklore Fieldwork Project",orflr_1976_005.xml,80444/xv18695,0,0,0,0
"Stanton (Cindy)Student Folklore Fieldwork Project",orflr_1985_046.xml,80444/xv45812,0,0,0,0
"Miller (Mike) Student Folklore Fieldwork Project",orflr_1977_114.xml,80444/xv69323,0,0,0,0
"Marshall (Keith) Student Folklore Fieldwork Project",orflr_1972_047.xml,80444/xv10455,0,0,0,0
"Milgram (Miriam) Student Folklore Fieldwork Project",orflr_1988_025.xml,80444/xv02444,0,0,0,0
"Anonymous Student Folklore Fieldwork Project",orflr_1981_039.xml,80444/xv37402,0,0,0,0
"McRae (Rob) Student Folklore Fieldwork Project",orflr_2006_035.xml,80444/xv05319,0,0,0,0
"Wright (Ron) Student Folklore Fieldwork Project",orflr_1975_158.xml,80444/xv60961,0,0,0,0
"Sundby (Mark) Student Folklore Fieldwork Project",orflr_1977_089.xml,80444/xv95498,0,0,0,0
"Skinner Student Folklore Fieldwork Project",orflr_1993_019.xml,80444/xv57897,0,0,0,0
"Fisher (Ann H.) Student Folklore Fieldwork Project",orflr_1975_089.xml,80444/xv61755,0,0,0,0
"Wills (Preston A.) Student Folklore Fieldwork Project",orflr_1974_199.xml,80444/xv35760,0,0,0,0
"Leonard (Adam) Student Folklore Fieldwork Project",orflr_2002_032.xml,80444/xv17501,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_133.xml,80444/xv57614,0,0,0,0
"Safranski (Mary E. (Beth)) Student Folklore Fieldwork Project",orflr_1987_053.xml,80444/xv79772,0,0,0,0
"Cress (John) Student Folklore Fieldwork Project",orflr_2012_037.xml,80444/xv22531,0,0,0,0
"Thompson (Sandra) Student Folklore Fieldwork Project",orflr_1993_012.xml,80444/xv82473,0,0,0,0
"Brastad (J.P.) Student Folklore Fieldwork Project",orflr_1994_004.xml,80444/xv60968,0,0,0,0
"Colleary (Kellie) Student Folklore Fieldwork Project",orflr_1980_048.xml,80444/xv79418,0,0,0,0
"Waggener (Mitchell S.) Student Folklore Fieldwork Project",orflr_1972_074.xml,80444/xv16281,0,0,0,0
"Fisher (Bruce J.) Student Folklore Fieldwork Project",orflr_1971_331.xml,80444/xv39215,0,0,0,0
"Vrtis (Christina) Folklore Thesis",orflr_2010_122.xml,80444/xv48434,0,0,0,0
"Tiddens (Katherine) Student Folklore Fieldwork Project",orflr_1972_061.xml,80444/xv06286,0,0,0,0
"Scofield (Twilo) Student Folklore Fieldwork Project",orflr_1976_113.xml,80444/xv41830,0,0,0,0
"Miller (Linda Lorene) Student Folklore Fieldwork Project",orflr_1972_134.xml,80444/xv98220,0,0,0,0
"Weber (Brian) Student Folklore Fieldwork Project",orflr_2008_083.xml,80444/xv80361,0,0,0,0
"Davis (Carrie L.) Student Folklore Fieldwork Project",orflr_1982_005.xml,80444/xv58337,0,0,0,0
"Rodak (Janet) Student Folklore Fieldwork Project",orflr_1984_023.xml,80444/xv36975,0,0,0,0
"Coates (Audrey) Student Folklore Fieldwork Project",orflr_2006_045.xml,80444/xv80017,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1975_142.xml,80444/xv67669,0,0,0,0
"Corthell (Katie) Student Folklore Fieldwork Project",orflr_1984_014.xml,80444/xv06234,0,0,0,0
"Maitlen (Stuart A.) Student Folklore Fieldwork Project",orflr_1987_034.xml,80444/xv34350,0,0,0,0
"Liolo (Bill) Student Folklore Fieldwork Project",orflr_1972_127.xml,80444/xv65316,0,0,0,0
"Chin (Elaine) Student Folklore Fieldwork Project",orflr_1982_026.xml,80444/xv13513,0,0,0,0
"Vincent (Wayne) Student Folklore Fieldwork Project",orflr_1989_033.xml,80444/xv08795,0,0,0,0
"Brandsnees (Betsy) Student Folklore Fieldwork Project",orflr_1977_137.xml,80444/xv65536,0,0,0,0
"Walker (Timothy E.) Student Folklore Fieldwork Project",orflr_1986_026.xml,80444/xv67193,0,0,0,0
"Jones (Alex) Student Folklore Fieldwork Project",orflr_2012_084.xml,80444/xv04016,0,0,0,0
"White (Wendy G.) Student Folklore Fieldwork Project",orflr_1981_053.xml,80444/xv64068,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_321.xml,80444/xv08392,0,0,0,0
"Keller (Johanna) Student Folklore Fieldwork Project",orflr_1970_097.xml,80444/xv57186,0,0,0,0
"Sirkis (Lauren D.) Student Folklore Fieldwork Project",orflr_1977_124.xml,80444/xv34521,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_122.xml,80444/xv03274,0,0,0,0
"James (Thomas) Student Folklore Fieldwork Project",orflr_2008_202.xml,80444/xv91381,0,0,0,0
"Conversano (Lorraine I.) Student Folklore Fieldwork Project",orflr_1974_227.xml,80444/xv36242,0,0,0,0
"Beebe (Whitney) Student Folklore Fieldwork Project",orflr_2002_021.xml,80444/xv70767,0,0,0,0
"DeLaunay (Janine) Student Folklore Fieldwork Project",orflr_1976_136.xml,80444/xv04943,0,0,0,0
"Frost (Susan M.) Student Folklore Fieldwork Project",orflr_1973_039.xml,80444/xv76507,0,0,0,0
"Wandling (Therese) Student Folklore Fieldwork Project",orflr_1971_273.xml,80444/xv84347,0,0,0,0
"McGowan (Barbara) Student Folklore Fieldwork Project",orflr_1974_004.xml,80444/xv21884,0,0,0,0
"Haynes (Sandra) Student Folklore Fieldwork Project",orflr_1986_013.xml,80444/xv03607,0,0,0,0
"Caire (Donna) Student Folklore Fieldwork Project",orflr_1977_071.xml,80444/xv02780,0,0,0,0
"Davis (Gordon R.) Student Folklore Fieldwork Project",orflr_1977_024.xml,80444/xv70184,0,0,0,0
"Girardi (Janice) Student Folklore Fieldwork Project",orflr_1973_044.xml,80444/xv18310,0,0,0,0
"Myers (Jill) Student Folklore Fieldwork Project",orflr_1984_033.xml,80444/xv71124,0,0,0,0
"Smith (Joe K.) Student Folklore Fieldwork Project",orflr_1974_286.xml,80444/xv35800,0,0,0,0
"Dawson (Carol) Student Folklore Fieldwork Project",orflr_1972_107.xml,80444/xv94619,0,0,0,0
"Hanberg (Greg) Student Folklore Fieldwork Project",orflr_1979_032.xml,80444/xv21466,0,0,0,0
"Rota (Lily) Student Folklore Fieldwork Project",orflr_2006_025.xml,80444/xv95019,0,0,0,0
"Pomroy (Kenji) Student Folklore Fieldwork Project",orflr_1974_077.xml,80444/xv29953,0,0,0,0
"Taylor (D. Scott) Student Folklore Fieldwork Project",orflr_1984_055.xml,80444/xv36831,0,0,0,0
"Pietryk (Suzanne) Student Folklore Fieldwork Project",orflr_1974_034.xml,80444/xv03692,0,0,0,0
"Economus (Tina) Student Folklore Fieldwork Project",orflr_1976_138.xml,80444/xv36157,0,0,0,0
"Voves (Steve) Student Folklore Fieldwork Project",orflr_1973_092.xml,80444/xv74429,0,0,0,0
"Sigler (Jan) Student Folklore Fieldwork Project",orflr_1974_183.xml,80444/xv39096,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_280.xml,80444/xv09756,0,0,0,0
"Kendall (Lisa) Student Folklore Fieldwork Project",orflr_1990_012.xml,80444/xv16656,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_184.xml,80444/xv99710,0,0,0,0
"Geddy (Pam) Student Folklore Fieldwork Project",orflr_1971_198.xml,80444/xv66574,0,0,0,0
"Baker (James C.) Student Folklore Fieldwork Project",orflr_1970_037.xml,80444/xv04571,0,0,0,0
"Kriekis (Carol) Student Folklore Fieldwork Project",orflr_1976_018.xml,80444/xv79965,0,0,0,0
"Flint (Mason) Student Folklore Fieldwork Project",orflr_2012_055.xml,80444/xv56048,0,0,0,0
"Moak (Kathleen M.) Student Folklore Fieldwork Project",orflr_1972_135.xml,80444/xv84295,0,0,0,0
"Trenholm (Terry B.) Student Folklore Fieldwork Project",orflr_1971_091.xml,80444/xv25341,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_110.xml,80444/xv87347,0,0,0,0
"Sherburne (Philip F.) Student Folklore Fieldwork Project",orflr_1974_285.xml,80444/xv35052,0,0,0,0
"Harris (Carol S.) Student Folklore Fieldwork Project",orflr_1975_093.xml,80444/xv86645,0,0,0,0
"Goldsmith (Bill) Student Folklore Fieldwork Project",orflr_1989_006.xml,80444/xv39108,0,0,0,0
"Vercelli (George, Jr.) Student Folklore Fieldwork Project",orflr_1977_135.xml,80444/xv40283,0,0,0,0
"Kramer (Boyd) Student Folklore Fieldwork Project",orflr_1974_157.xml,80444/xv95452,0,0,0,0
"Smoyer (Carole) Student Folklore Fieldwork Project",orflr_1984_054.xml,80444/xv59405,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_323.xml,80444/xv64816,0,0,0,0
"Allen (Virginia) Student Folklore Fieldwork Project",orflr_1973_007.xml,80444/xv30218,0,0,0,0
"Moore (Eric) Student Folklore Fieldwork Project",orflr_1985_035.xml,80444/xv65515,0,0,0,0
"Barnes (David) Student Folklore Fieldwork Project",orflr_1992_011.xml,80444/xv84182,0,0,0,0
"N (Zak) Student Folklore Fieldwork Project",orflr_2008_030.xml,80444/xv39077,0,0,0,0
"Mitchell (Amy) Student Folklore Fieldwork Project",orflr_1990_016.xml,80444/xv44445,0,0,0,0
"Deur (Douglas) Student Folklore Fieldwork Project",orflr_1987_015.xml,80444/xv82000,0,0,0,0
"Altig (Jeff) Student Folklore Fieldwork Project",orflr_1982_125.xml,80444/xv99768,0,0,0,0
"Rodin (Jane) Student Folklore Fieldwork Project",orflr_1977_050.xml,80444/xv84552,0,0,0,0
"Dreeson (Daniel P.) Student Folklore Fieldwork Project",orflr_1992_026.xml,80444/xv06365,0,0,0,0
"Welsh (Robert T.) Student Folklore Fieldwork Project",orflr_1974_012.xml,80444/xv86093,0,0,0,0
"Iselin (Megan) Student Folklore Fieldwork Project",orflr_2012_079.xml,80444/xv40155,0,0,0,0
"Wilcox (Andrew Chisholm) Student Folklore Fieldwork Project",orflr_2008_075.xml,80444/xv37411,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_331.xml,80444/xv89859,0,0,0,0
"Sohlarb (Pamela Carpenter) Student Folklore Fieldwork Project",orflr_1974_284.xml,80444/xv14279,0,0,0,0
"Pate (A.) Student Folklore Fieldwork Project",orflr_1987_039.xml,80444/xv56353,0,0,0,0
"Hayes (Virginia) Student Folklore Fieldwork Project",orflr_1975_021.xml,80444/xv87451,0,0,0,0
"Haub (Courtny) Student Folklore Fieldwork Project",orflr_2006_028.xml,80444/xv72625,0,0,0,0
"Slagle (Sheryl K.) Student Folklore Fieldwork Project",orflr_1980_041.xml,80444/xv06060,0,0,0,0
"Olsen (Nancy Elizabeth) Student Folklore Fieldwork Project",orflr_1972_172.xml,80444/xv23764,0,0,0,0
"Lorain (Christine) Student Folklore Fieldwork Project",orflr_1980_032.xml,80444/xv75082,0,0,0,0
"West (Sarah) Student Folklore Fieldwork Project",orflr_2008_065.xml,80444/xv33541,0,0,0,0
"Moura (Joan A.) Student Folklore Fieldwork Project",orflr_1983_025.xml,80444/xv45797,0,0,0,0
"Gresham (Kirsten) Student Folklore Fieldwork Project",orflr_1976_045.xml,80444/xv59780,0,0,0,0
"Williams (Emily) Student Folklore Fieldwork Project",orflr_2008_212.xml,80444/xv48483,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_123.xml,80444/xv03305,0,0,0,0
"Storr (Cecilia) Student Folklore Fieldwork Project",orflr_1975_070.xml,80444/xv17547,0,0,0,0
"Whittle (Makenzie) Student Folklore Fieldwork Project",orflr_2008_014.xml,80444/xv79119,0,0,0,0
"Coleman (Callan T.) Student Folklore Fieldwork Project",orflr_1989_017.xml,80444/xv09844,0,0,0,0
"Ditto (Patsy) Student Folklore Fieldwork Project",orflr_1975_064.xml,80444/xv28414,0,0,0,0
"Brandt (Eric) Student Folklore Fieldwork Project",orflr_1973_017.xml,80444/xv94900,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_115.xml,80444/xv58999,0,0,0,0
"Ristau (Katherine Jane) Folklore Thesis",orflr_2010_118.xml,80444/xv36172,0,0,0,0
"Halter (Myrna) Student Folklore Fieldwork Project",orflr_1976_098.xml,80444/xv31762,0,0,0,0
"Compesi (Ron) Student Folklore Fieldwork Project",orflr_1975_084.xml,80444/xv31747,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_281.xml,80444/xv31768,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_148.xml,80444/xv82186,0,0,0,0
"Van Buren (Jessica) Student Folklore Fieldwork Project",orflr_1985_049.xml,80444/xv01229,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_367.xml,80444/xv17373,0,0,0,0
"Sevetson (Erika Z.) Student Folklore Fieldwork Project",orflr_1989_045.xml,80444/xv41458,0,0,0,0
"Hjelte (Jeff) Student Folklore Fieldwork Project",orflr_1984_015.xml,80444/xv57226,0,0,0,0
"Lowe (Sarah) Student Folklore Fieldwork Project",orflr_2008_023.xml,80444/xv46658,0,0,0,0
"Reed (Suzanne) Student Folklore Fieldwork Project",orflr_2008_102.xml,80444/xv09472,0,0,0,0
"Reiley (Darren C.) Student Folklore Fieldwork Project",orflr_2000_002.xml,80444/xv94589,0,0,0,0
"Duncan (Mike) Student Folklore Fieldwork Project",orflr_1984_044.xml,80444/xv28909,0,0,0,0
"Sheehy (John F.) Student Folklore Fieldwork Project",orflr_2010_013.xml,80444/xv26507,0,0,0,0
"Hunt (Tim) Student Folklore Fieldwork Project",orflr_1976_119.xml,80444/xv54284,0,0,0,0
"Costine (Michele A.) Student Folklore Fieldwork Project",orflr_1974_132.xml,80444/xv24276,0,0,0,0
"Kosmatka (David) Student Folklore Fieldwork Project",orflr_2001_005.xml,80444/xv85296,0,0,0,0
"Goulette (Steven) Student Folklore Fieldwork Project",orflr_1976_042.xml,80444/xv52096,0,0,0,0
"Cookson (Richard) Student Folklore Fieldwork Project",orflr_1973_028.xml,80444/xv19650,0,0,0,0
"Barnes (Scott) Student Folklore Fieldwork Project",orflr_1984_039.xml,80444/xv91390,0,0,0,0
"Phinney (James) Student Folklore Fieldwork Project",orflr_1974_278.xml,80444/xv84671,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_209.xml,80444/xv58364,0,0,0,0
"Schroeder (Margaret) Student Folklore Fieldwork Project",orflr_2010_090.xml,80444/xv82882,0,0,0,0
"Hobbs (Richard A.) Student Folklore Fieldwork Project",orflr_1971_047.xml,80444/xv39062,0,0,0,0
"Cohen (Helen) Student Folklore Fieldwork Project",orflr_1974_130.xml,80444/xv06002,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1972_013.xml,80444/xv60803,0,0,0,0
"Miller (Tim) Student Folklore Fieldwork Project",orflr_1987_035.xml,80444/xv50765,0,0,0,0
"Govig (Ashley) Student Folklore Fieldwork Project",orflr_2008_028.xml,80444/xv26470,0,0,0,0
"Riseborough (Joseph) Student Folklore Fieldwork Project",orflr_1982_038.xml,80444/xv98562,0,0,0,0
"Legue (Victoria) Student Folklore Fieldwork Project",orflr_2011_027.xml,80444/xv39874,0,0,0,0
"Ronning (Kathleen S.) Student Folklore Fieldwork Project",orflr_1976_155.xml,80444/xv32675,0,0,0,0
"Crew (Sophie) Student Folklore Fieldwork Project",orflr_2012_038.xml,80444/xv62463,0,0,0,0
"Briger (Sam) Student Folklore Fieldwork Project",orflr_2001_003.xml,80444/xv41754,0,0,0,0
"Egan (Brian) Student Folklore Fieldwork Project",orflr_1981_040.xml,80444/xv74972,0,0,0,0
"Popick (Eadi) Student Folklore Fieldwork Project",orflr_1977_084.xml,80444/xv41854,0,0,0,0
"Mann (Kathy) Student Folklore Fieldwork Project",orflr_1977_040.xml,80444/xv28491,0,0,0,0
"Phay (Margaret) Student Folklore Fieldwork Project",orflr_1977_048.xml,80444/xv04556,0,0,0,0
"Crook (Kalayna) Student Folklore Fieldwork Project",orflr_2008_148.xml,80444/xv62295,0,0,0,0
"Nolan (Mary) Student Folklore Fieldwork Project",orflr_1982_094.xml,80444/xv30377,0,0,0,0
"Hutton (Mallorey) Student Folklore Fieldwork Project",orflr_2012_077.xml,80444/xv20025,0,0,0,0
"Rothschild (James) Student Folklore Fieldwork Project",orflr_2006_056.xml,80444/xv71258,0,0,0,0
"Barry-Stevens (Susan) Student Folklore Fieldwork Project",orflr_1976_094.xml,80444/xv57485,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_360.xml,80444/xv88064,0,0,0,0
"Huffman (Stephanie) Student Folklore Fieldwork Project",orflr_1996_025.xml,80444/xv66494,0,0,0,0
"Sevde (Karin) Student Folklore Fieldwork Project",orflr_1985_010.xml,80444/xv29647,0,0,0,0
"Pollard (Christopher) Student Folklore Fieldwork Project",orflr_2006_031.xml,80444/xv75131,0,0,0,0
"Barnes (Steven) Student Folklore Fieldwork Project",orflr_2008_183.xml,80444/xv01510,0,0,0,0
"Evans (Alison) Student Folklore Fieldwork Project",orflr_1972_110.xml,80444/xv27301,0,0,0,0
"Garrison-Terry (Porter) Student Folklore Fieldwork Project",orflr_2010_104.xml,80444/xv91198,0,0,0,0
"Heberling (C. Roger) Student Folklore Fieldwork Project",orflr_1974_146.xml,80444/xv51025,0,0,0,0
"Kinoshita (Norma) Student Folklore Fieldwork Project",orflr_1981_044.xml,80444/xv09884,0,0,0,0
"Richardson (Steve) Student Folklore Fieldwork Project",orflr_1987_046.xml,80444/xv27767,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_264.xml,80444/xv49703,0,0,0,0
"Spady (Susan) Student Folklore Fieldwork Project",orflr_1985_045.xml,80444/xv43072,0,0,0,0
"Spracklen (Amy) Student Folklore Fieldwork Project",orflr_1993_021.xml,80444/xv30300,0,0,0,0
"Humphreys (James) Student Folklore Fieldwork Project",orflr_2009_010.xml,80444/xv19946,0,0,0,0
"Pierson (Paul) Student Folklore Fieldwork Project",orflr_1984_052.xml,80444/xv45028,0,0,0,0
"Hughes (Barbara J.) Student Folklore Fieldwork Project",orflr_1980_028.xml,80444/xv28158,0,0,0,0
"Thompson (Renee) Student Folklore Fieldwork Project",orflr_1985_048.xml,80444/xv69390,0,0,0,0
"Wasmann (Janice) Student Folklore Fieldwork Project",orflr_1976_128.xml,80444/xv37268,0,0,0,0
"Jamieson (Elizabeth) Student Folklore Fieldwork Project",orflr_2002_074.xml,80444/xv45245,0,0,0,0
"Hartmann (Chelsea) Student Folklore Fieldwork Project",orflr_2010_045.xml,80444/xv49169,0,0,0,0
"Harris (Timothy) Student Folklore Fieldwork Project",orflr_1976_047.xml,80444/xv44918,0,0,0,0
"Notthoff (Ann) Student Folklore Fieldwork Project",orflr_1975_147.xml,80444/xv41168,0,0,0,0
"Blumberg (Jamie) Student Folklore Fieldwork Project",orflr_2001_004.xml,80444/xv48880,0,0,0,0
"Choun (Kent) Student Folklore Fieldwork Project",orflr_1974_057.xml,80444/xv13796,0,0,0,0
"Sloan (Kelly) Student Folklore Fieldwork Project",orflr_1980_042.xml,80444/xv02914,0,0,0,0
"Conner (Susan) Student Folklore Fieldwork Project",orflr_1984_004.xml,80444/xv66659,0,0,0,0
"Vradenburgh (Elaine) Student Folklore Fieldwork Project",orflr_2008_036.xml,80444/xv73107,0,0,0,0
"West (Kevin) Student Folklore Fieldwork Project",orflr_1977_057.xml,80444/xv94256,0,0,0,0
"Stellavato (Mickey) Student Folklore Fieldwork Project",orflr_2004_013.xml,80444/xv18963,0,0,0,0
"Barnes (Luana) Student Folklore Fieldwork Project",orflr_1974_015.xml,80444/xv12417,0,0,0,0
"Sembler (Jacob) Student Folklore Fieldwork Project",orflr_2010_077.xml,80444/xv56204,0,0,0,0
"Bradley (Teresa L.) Student Folklore Fieldwork Project",orflr_1986_004.xml,80444/xv40603,0,0,0,0
"Anonymous Student Folklore Fieldwork Project",orflr_1971_164.xml,80444/xv82119,0,0,0,0
"Leland (Michael) Student Folklore Fieldwork Project",orflr_1989_050.xml,80444/xv65234,0,0,0,0
"Johnston (Cole) Student Folklore Fieldwork Project",orflr_2011_025.xml,80444/xv76672,0,0,0,0
"Raphael (Raphael) Student Folklore Fieldwork Project",orflr_2005_006.xml,80444/xv81701,0,0,0,0
"Hall (Carolyn) Student Folklore Fieldwork Project",orflr_1977_076.xml,80444/xv69796,0,0,0,0
"Ryan (Theresa) Student Folklore Fieldwork Project",orflr_1973_081.xml,80444/xv04193,0,0,0,0
"Vik (Sonja M.) Student Folklore Fieldwork Project",orflr_1974_194.xml,80444/xv48327,0,0,0,0
"Kaanapu (Todd) Student Folklore Fieldwork Project",orflr_1989_007.xml,80444/xv59152,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_127.xml,80444/xv46313,0,0,0,0
"Wagner (Susan) Student Folklore Fieldwork Project",orflr_1975_054.xml,80444/xv45849,0,0,0,0
"Maloney (Charles A.) Student Folklore Fieldwork Project",orflr_1974_165.xml,80444/xv73117,0,0,0,0
"Johnson (Harriet) Student Folklore Fieldwork Project",orflr_1975_068.xml,80444/xv89727,0,0,0,0
"Hoder (Melinda) Student Folklore Fieldwork Project",orflr_1989_020.xml,80444/xv64825,0,0,0,0
"Bradford (E.) Student Folklore Fieldwork Project",orflr_1975_003.xml,80444/xv95870,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_220.xml,80444/xv74136,0,0,0,0
"Whitaker (Amanda) Student Folklore Fieldwork Project",orflr_2002_022.xml,80444/xv45693,0,0,0,0
"Byorklund (Cybele) Student Folklore Fieldwork Project",orflr_1989_002.xml,80444/xv67355,0,0,0,0
"Cook (Marah) Student Folklore Fieldwork Project",orflr_2008_105.xml,80444/xv14730,0,0,0,0
"Liberty (Robert L.) Student Folklore Fieldwork Project",orflr_1974_159.xml,80444/xv50323,0,0,0,0
"Kindall (Tracey L.) Student Folklore Fieldwork Project",orflr_1997_003.xml,80444/xv28588,0,0,0,0
"Mudrow (Michelle) Student Folklore Fieldwork Project",orflr_2008_118.xml,80444/xv16195,0,0,0,0
"Mesman (Greg) Student Folklore Fieldwork Project",orflr_1974_320.xml,80444/xv25299,0,0,0,0
"Parker (Marsha) Student Folklore Fieldwork Project",orflr_1973_075.xml,80444/xv88674,0,0,0,0
"Fisher (Susan) Student Folklore Fieldwork Project",orflr_1980_026.xml,80444/xv95272,0,0,0,0
"Weisel (Sally) Student Folklore Fieldwork Project",orflr_1974_300.xml,80444/xv01525,0,0,0,0
"Morrill (Deborah) Student Folklore Fieldwork Project",orflr_1973_070.xml,80444/xv91851,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_120.xml,80444/xv70162,0,0,0,0
"Beechel (Christopher S.) Student Folklore Fieldwork Project",orflr_1974_118.xml,80444/xv62551,0,0,0,0
"Snowball (Jana) Student Folklore Fieldwork Project",orflr_1975_111.xml,80444/xv82238,0,0,0,0
"Conte (Michele M.) Student Folklore Fieldwork Project",orflr_1989_004.xml,80444/xv37731,0,0,0,0
"Langworthy (Kurt) Student Folklore Fieldwork Project",orflr_2002_029.xml,80444/xv13989,0,0,0,0
"Odunze (Odindu J.) Student Folklore Fieldwork Project",orflr_1977_016.xml,80444/xv21389,0,0,0,0
"Goddard (Cascadia) Student Folklore Fieldwork Project",orflr_1993_020.xml,80444/xv46817,0,0,0,0
"Butzin (Lianne) Student Folklore Fieldwork Project",orflr_1974_018.xml,80444/xv06182,0,0,0,0
"Poticha (Sharon S.) Student Folklore Fieldwork Project",orflr_1976_069b.xml,80444/xv18551,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_145.xml,80444/xv70883,0,0,0,0
"Kopp (James J.) Student Folklore Fieldwork Project",orflr_1974_255.xml,80444/xv75335,0,0,0,0
"Mazzowe (Johnnie) Student Folklore Fieldwork Project",orflr_2001_006.xml,80444/xv20208,0,0,0,0
"Langford (Terri S.) Student Folklore Fieldwork Project",orflr_1985_027.xml,80444/xv27758,0,0,0,0
"Carlile (Sonya) Student Folklore Fieldwork Project",orflr_2008_070.xml,80444/xv76910,0,0,0,0
"Clark (Deborah) Student Folklore Fieldwork Project",orflr_1973_023.xml,80444/xv58795,0,0,0,0
"Stein (Kenneth A.) Student Folklore Fieldwork Project",orflr_1982_092.xml,80444/xv16842,0,0,0,0
"Matthews (Cindy) Student Folklore Fieldwork Project",orflr_1981_047.xml,80444/xv10076,0,0,0,0
"Logan (Craig) Student Folklore Fieldwork Project",orflr_1974_259.xml,80444/xv85531,0,0,0,0
"Gibbs (Edward L.) Student Folklore Fieldwork Project",orflr_1974_236.xml,80444/xv42221,0,0,0,0
